,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037636433,0.0,0.0,0.8494543,0.075272866,0.037636433
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003491498,0.0,0.0,0.0,0.0,0.9825425,0.010474495,0.003491498
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015432098,0.0,0.0,0.0,0.0,0.90740734,0.07716049,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02917153,0.0,0.0,0.8541424,0.11668612,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0339213,0.0,0.0,0.8643148,0.0678426,0.0339213
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004008498,0.0,0.0,0.0,0.0,0.9799575,0.016033992,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023612753,0.0,0.0,0.905549,0.07083826,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04918839,0.0,0.0,0.75405806,0.19675356,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034282971,0.0,0.0,0.0,0.0,0.9862868,0.010284891,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017488632,0.0,0.0,0.9300455,0.034977265,0.017488632
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07153076,0.0,0.0,0.4992847,0.3576538,0.07153076
60,0.0,0.0,0.0,0.0,0.002256929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909723,0.0067707864,0.0
61,0.0,0.0,0.0,0.0,0.0053381734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9786473,0.010676347,0.0053381734
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033955857,0.0,0.0,0.89813244,0.033955857,0.033955857
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060827255,0.0,0.0,0.6958638,0.18248177,0.060827255
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017869557,0.0,0.9992852,0.00035739114,0.00017869557
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028067024,0.0,0.0,0.0,0.0,0.0,0.0,0.9859665,0.01122681,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10976948,0.0,0.0,0.45115256,0.32930842,0.10976948
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024880571,0.0,0.0,0.0,0.0,0.98755974,0.0099522285,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17035775,0.0,0.0,0.318569,0.3407155,0.17035775
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018857252,0.0,0.0,0.924571,0.05657175,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048780486,0.0,0.0,0.902439,0.048780486,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010220769,0.0,0.0,0.0,0.0,0.94889617,0.040883075,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08176615,0.0,0.0,0.5094031,0.3270646,0.08176615
73,0.0,0.0,0.0,0.0,0.0025542132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99233735,0.0051084263,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003491498,0.0,0.0,0.0,0.0,0.9825425,0.010474495,0.003491498
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015432098,0.0,0.0,0.0,0.0,0.90740734,0.07716049,0.0
76,0.0,0.0,0.0,0.0,0.0053381734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9786473,0.010676347,0.0053381734
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017014326,0.0,0.0,0.0,0.0,0.9897914,0.008507163,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009222795,0.0,0.0,0.0,0.0,0.9953886,0.0027668385,0.0009222795
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005682787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98295164,0.011365574,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025771868,0.0,0.0,0.0,0.0,0.0,0.0,0.99226844,0.0051543736,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001104033,0.0,0.9955839,0.003312099,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0016276571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918617,0.0065106284,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060433913,0.9879132,0.0060433913,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030534351,0.0,0.0,0.8778626,0.061068702,0.030534351
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02921414,0.0,0.0,0.8831434,0.087642424,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028067024,0.0,0.0,0.0,0.0,0.0,0.0,0.9859665,0.01122681,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12706481,0.0,0.0,0.23761119,0.50825924,0.12706481
88,0.0,0.0,0.0,0.0,0.0006007558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99639547,0.0024030232,0.0006007558
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010342331,0.0,0.0,0.0,0.0,0.9586307,0.031026993,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026903419,0.0,0.0,0.83857954,0.13451709,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036764704,0.0,0.0,0.74264705,0.22058822,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0058661345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97653544,0.011732269,0.0058661345
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04899559,0.0,0.0,0.70602643,0.24497795,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011102476,0.0,0.0,0.0,0.0,0.9222827,0.06661486,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011102476,0.0,0.0,0.0,0.0,0.9222827,0.06661486,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0016276571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918617,0.0065106284,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127207,0.0,0.0,0.9574559,0.02127207,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07102273,0.0,0.0,0.5738636,0.2840909,0.07102273
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074493443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97765195,0.0148986885,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055617355,0.0,0.0,0.6106785,0.27808678,0.055617355
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13661203,0.0,0.0,0.3169399,0.40983608,0.13661203
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027048958,0.0,0.0,0.89180416,0.054097917,0.027048958
103,0.0,0.0,0.0,0.0,0.0050810426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9847569,0.010162085,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10604454,0.0,0.0,0.5758218,0.21208908,0.10604454
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02891009,0.0,0.0,0.85544956,0.08673027,0.02891009
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07336757,0.0,0.0,0.63316214,0.2934703,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02859594,0.0,0.0,0.8856162,0.08578782,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005682787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98295164,0.011365574,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017674088,0.0,0.0,0.8586073,0.10604454,0.017674088
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002701644,0.0,0.99891937,0.0005403288,0.0002701644
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049529474,0.0,0.0,0.75235265,0.1981179,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009222795,0.0,0.0,0.0,0.0,0.9953886,0.0027668385,0.0009222795
113,0.011574074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9652778,0.023148147,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019384352,0.0,0.0,0.0,0.9903078,0.007753741,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017014326,0.0,0.0,0.0,0.0,0.9897914,0.008507163,0.0
116,0.0,0.0,0.0,0.0,0.0050810426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9847569,0.010162085,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07794233,0.0,0.0,0.766173,0.15588465,0.0
118,0.0,0.0,0.0,0.0,0.0032505523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902483,0.0065011047,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036028246,0.97838306,0.018014124,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060179336,0.0,0.0,0.0,0.0,0.0,0.97592825,0.0180538,0.0
121,0.0,0.0,0.0,0.0,0.0016332131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902007,0.0065328525,0.0016332131
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05858231,0.0,0.0,0.58992386,0.29291156,0.05858231
123,0.0,0.0,0.0,0.0,0.0016332131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902007,0.0065328525,0.0016332131
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019654088,0.0,0.0,0.9017296,0.058962263,0.019654088
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011252391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96624285,0.022504782,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05608525,0.0,0.0,0.775659,0.1121705,0.05608525
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0058661345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97653544,0.011732269,0.0058661345
128,0.0,0.0,0.0,0.0,0.0044666785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98213327,0.008933357,0.0044666785
129,0.0,0.0,0.0,0.0,0.0,0.0,0.014652015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94139194,0.02930403,0.014652015
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007337296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9706508,0.022011887,0.0
131,0.0,0.0,0.0,0.0,0.0019642892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9901785,0.007857157,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026581606,0.0,0.0,0.86709195,0.079744816,0.026581606
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0013346324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99199224,0.006673162,0.0
134,0.0,0.0,0.0,0.0,0.000973871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961045,0.001947742,0.000973871
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007631258,0.9771062,0.007631258,0.007631258
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044130627,0.0,0.0,0.8234775,0.13239188,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022888534,0.0,0.0,0.8397803,0.11444267,0.022888534
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021758052,0.0,0.0,0.8912097,0.08703221,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.003381577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9830921,0.013526308,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02975305,0.0,0.0,0.91074085,0.0595061,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016485328,0.0,0.0,0.91757333,0.06594131,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14947683,0.0,0.0,0.4020927,0.44843048,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031887754,0.0,0.0,0.0,0.0,0.9808673,0.012755102,0.0031887754
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017114496,0.0,0.0,0.93154204,0.03422899,0.017114496
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01701259,0.8809119,0.10207554,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042981175,0.0,0.0,0.0,0.0,0.9828075,0.008596235,0.0042981175
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025568908,0.0,0.0,0.8465865,0.12784454,0.0
148,0.0,0.0,0.0,0.013264359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94694257,0.039793078,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043840418,0.9780798,0.013152126,0.0043840418
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02207993,0.0,0.0,0.88960034,0.08831972,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020008003,0.0,0.0,0.89996,0.060024012,0.020008003
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019821605,0.0,0.0,0.90089196,0.07928642,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020100502,0.0,0.0,0.879397,0.10050251,0.0
154,0.0,0.0,0.028810142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8847594,0.057620283,0.028810142
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011798156,0.0,0.0,0.0,0.0,0.9976404,0.0011798156,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03269042,0.0,0.0,0.8692383,0.09807126,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02362949,0.0,0.0,0.92911154,0.04725898,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05005005,0.0,0.0,0.7497497,0.2002002,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025963236,0.9896147,0.005192647,0.0025963236
160,0.0,0.0,0.0,0.0,0.023025557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93092334,0.046051115,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138484975,0.91690904,0.069242485,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0017934004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946198,0.0035868008,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045620438,0.0,0.0,0.81751823,0.091240875,0.045620438
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039169602,0.0,0.0,0.7258128,0.23501761,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03792188,0.0,0.0,0.92415625,0.03792188,0.0
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002163472,0.0,0.9870192,0.008653888,0.002163472
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0016235876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9951292,0.0032471751,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017014326,0.0,0.0,0.0,0.0,0.9897914,0.008507163,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011257458,0.0,0.0,0.0,0.0,0.0,0.96622765,0.022514915,0.0
170,0.0,0.0,0.0,0.0,0.009659036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96136385,0.019318072,0.009659036
